code,country,year,month,min,max,avg
045,Washington,2016,mar,33.20,50.40,41.80
045,Washington,2017,mar,32.30,46.30,39.30
045,Washington,2018,mar,29.60,47.90,38.80
045,Washington,2019,mar,25.90,46.60,36.20
045,Washington,2020,mar,28.80,47.80,38.30
045,Washington,2021,mar,29.50,50.00,39.70
045,Washington,2022,mar,32.80,50.20,41.50
045,Washington,2023,mar,27.70,45.60,36.60
045,Washington,2024,mar,31.20,50.00,40.60
046,West Virginia,1895,mar,28.30,49.60,38.90
046,West Virginia,1896,mar,24.60,45.20,34.90
046,West Virginia,1897,mar,34.10,55.00,44.60
046,West Virginia,1898,mar,36.60,56.90,46.80
046,West Virginia,1899,mar,31.30,51.00,41.10
046,West Virginia,1900,mar,27.60,46.70,37.20
046,West Virginia,1901,mar,30.30,52.70,41.50
046,West Virginia,1902,mar,30.50,53.60,42.10
046,West Virginia,1903,mar,39.00,59.30,49.10
046,West Virginia,1904,mar,31.40,53.00,42.20
046,West Virginia,1905,mar,33.10,57.20,45.20
046,West Virginia,1906,mar,27.20,44.50,35.80
046,West Virginia,1907,mar,36.80,59.20,48.00
046,West Virginia,1908,mar,35.30,57.70,46.50
046,West Virginia,1909,mar,29.50,48.90,39.20
046,West Virginia,1910,mar,33.80,62.70,48.20
046,West Virginia,1911,mar,28.70,51.00,39.80
046,West Virginia,1912,mar,28.80,48.40,38.60
046,West Virginia,1913,mar,33.10,55.70,44.40
046,West Virginia,1914,mar,25.60,46.10,35.80
046,West Virginia,1915,mar,24.00,42.60,33.30
046,West Virginia,1916,mar,26.30,49.20,37.80
046,West Virginia,1917,mar,29.60,51.70,40.70
046,West Virginia,1918,mar,31.50,59.20,45.40
046,West Virginia,1919,mar,30.60,55.70,43.20
046,West Virginia,1920,mar,27.90,53.60,40.80
046,West Virginia,1921,mar,37.80,64.80,51.30
046,West Virginia,1922,mar,33.30,54.50,43.90
046,West Virginia,1923,mar,28.40,53.70,41.00
046,West Virginia,1924,mar,29.30,45.80,37.50
046,West Virginia,1925,mar,30.20,55.30,42.80
046,West Virginia,1926,mar,24.60,44.20,34.40
046,West Virginia,1927,mar,33.10,54.00,43.60
046,West Virginia,1928,mar,28.20,51.00,39.60
046,West Virginia,1929,mar,32.60,57.20,44.90
046,West Virginia,1930,mar,27.20,50.70,39.00
046,West Virginia,1931,mar,28.80,42.50,35.60
046,West Virginia,1932,mar,25.40,45.40,35.40
046,West Virginia,1933,mar,28.90,48.90,38.90
046,West Virginia,1934,mar,25.00,49.40,37.20
046,West Virginia,1935,mar,36.10,57.60,46.80
046,West Virginia,1936,mar,32.40,55.40,43.90
046,West Virginia,1937,mar,26.30,46.90,36.60
046,West Virginia,1938,mar,35.20,57.90,46.50
046,West Virginia,1939,mar,31.20,55.30,43.20
046,West Virginia,1940,mar,27.20,47.00,37.10
046,West Virginia,1941,mar,22.00,44.10,33.10
046,West Virginia,1942,mar,31.30,53.80,42.50
046,West Virginia,1943,mar,25.90,50.80,38.30
046,West Virginia,1944,mar,27.60,49.80,38.70
046,West Virginia,1945,mar,37.60,63.80,50.70
046,West Virginia,1946,mar,36.40,61.80,49.10
046,West Virginia,1947,mar,22.70,41.80,32.20
046,West Virginia,1948,mar,33.10,57.40,45.30
046,West Virginia,1949,mar,29.90,51.40,40.70
046,West Virginia,1950,mar,26.00,48.40,37.20
046,West Virginia,1951,mar,30.60,51.40,41.00
046,West Virginia,1952,mar,28.90,50.70,39.80
046,West Virginia,1953,mar,32.40,52.60,42.60
046,West Virginia,1954,mar,27.80,50.40,39.20
046,West Virginia,1955,mar,31.80,54.00,42.90
046,West Virginia,1956,mar,28.40,50.80,39.60
046,West Virginia,1957,mar,30.50,50.30,40.50
046,West Virginia,1958,mar,29.70,42.40,36.00
046,West Virginia,1959,mar,26.40,51.00,38.80
046,West Virginia,1960,mar,17.70,37.50,27.60
046,West Virginia,1961,mar,34.40,54.00,44.30
046,West Virginia,1962,mar,28.70,48.40,38.60
046,West Virginia,1963,mar,32.00,55.40,43.70
046,West Virginia,1964,mar,29.30,52.70,41.00
046,West Virginia,1965,mar,27.40,46.90,37.20
046,West Virginia,1966,mar,29.20,55.20,42.20
046,West Virginia,1967,mar,31.60,55.10,43.30
046,West Virginia,1968,mar,29.80,55.70,42.80
046,West Virginia,1969,mar,23.80,45.80,34.80
046,West Virginia,1970,mar,28.70,46.90,37.80
046,West Virginia,1971,mar,25.70,47.40,36.60
046,West Virginia,1972,mar,28.60,51.20,39.90
046,West Virginia,1973,mar,38.10,59.30,48.70
046,West Virginia,1974,mar,33.60,55.80,44.70
046,West Virginia,1975,mar,28.60,47.70,38.20
046,West Virginia,1976,mar,33.80,59.50,46.70
046,West Virginia,1977,mar,32.30,58.30,45.30
046,West Virginia,1978,mar,28.00,48.00,38.00
046,West Virginia,1979,mar,31.50,55.60,43.50
046,West Virginia,1980,mar,26.80,48.80,37.80
046,West Virginia,1981,mar,27.30,47.20,37.20
046,West Virginia,1982,mar,31.00,54.20,42.60
046,West Virginia,1983,mar,32.00,52.90,42.50
046,West Virginia,1984,mar,26.80,46.30,36.50
046,West Virginia,1985,mar,31.80,55.30,43.60
046,West Virginia,1986,mar,28.40,54.00,41.20
046,West Virginia,1987,mar,29.80,56.20,43.00
046,West Virginia,1988,mar,29.80,54.00,41.90
046,West Virginia,1989,mar,32.10,56.30,44.20
046,West Virginia,1990,mar,34.40,57.70,46.10
046,West Virginia,1991,mar,33.20,54.40,43.80
046,West Virginia,1992,mar,30.70,50.80,40.80
046,West Virginia,1993,mar,29.00,46.50,37.80
046,West Virginia,1994,mar,30.00,51.00,40.50
046,West Virginia,1995,mar,32.00,56.60,44.30
046,West Virginia,1996,mar,25.30,47.20,36.20
046,West Virginia,1997,mar,33.50,55.80,44.60
046,West Virginia,1998,mar,33.00,52.10,42.60
046,West Virginia,1999,mar,25.60,48.00,36.80
046,West Virginia,2000,mar,33.30,58.90,46.10
046,West Virginia,2001,mar,27.80,46.80,37.30
046,West Virginia,2002,mar,30.90,54.60,42.80
046,West Virginia,2003,mar,32.90,57.10,45.00
046,West Virginia,2004,mar,33.50,56.20,44.80
046,West Virginia,2005,mar,28.30,46.90,37.60
046,West Virginia,2006,mar,30.60,51.80,41.20
046,West Virginia,2007,mar,34.00,58.90,46.50
046,West Virginia,2008,mar,30.80,53.30,42.10
046,West Virginia,2009,mar,32.90,55.00,44.00
046,West Virginia,2010,mar,32.80,54.00,43.40
046,West Virginia,2011,mar,32.30,53.00,42.60
046,West Virginia,2012,mar,39.50,65.60,52.60
046,West Virginia,2013,mar,28.30,44.50,36.40
046,West Virginia,2014,mar,25.00,49.10,37.10
046,West Virginia,2015,mar,28.60,51.40,40.00
046,West Virginia,2016,mar,36.40,60.70,48.50
046,West Virginia,2017,mar,31.30,53.20,42.30
046,West Virginia,2018,mar,28.80,47.10,38.00
046,West Virginia,2019,mar,28.90,51.20,40.10
046,West Virginia,2020,mar,37.20,58.50,47.80
046,West Virginia,2021,mar,31.80,59.80,45.80
046,West Virginia,2022,mar,31.70,57.60,44.60
046,West Virginia,2023,mar,31.30,54.60,43.00
046,West Virginia,2024,mar,35.00,58.80,46.90
047,Wisconsin,1895,mar,14.10,37.30,25.70
047,Wisconsin,1896,mar,13.00,33.50,23.20
047,Wisconsin,1897,mar,14.40,34.70,24.60
047,Wisconsin,1898,mar,22.10,42.30,32.20
047,Wisconsin,1899,mar,6.40,28.50,17.40
047,Wisconsin,1900,mar,12.50,32.20,22.40
047,Wisconsin,1901,mar,16.80,35.30,26.10
047,Wisconsin,1902,mar,23.90,44.70,34.30
047,Wisconsin,1903,mar,24.80,43.50,34.10
047,Wisconsin,1904,mar,17.20,34.90,26.10
047,Wisconsin,1905,mar,21.60,40.80,31.20
047,Wisconsin,1906,mar,10.40,29.70,20.00
047,Wisconsin,1907,mar,21.60,41.60,31.60
047,Wisconsin,1908,mar,19.50,38.90,29.20
047,Wisconsin,1909,mar,17.60,35.30,26.40
047,Wisconsin,1910,mar,27.90,53.50,40.70
047,Wisconsin,1911,mar,20.90,42.70,31.80
047,Wisconsin,1912,mar,9.00,31.60,20.30
047,Wisconsin,1913,mar,12.30,34.80,23.50
047,Wisconsin,1914,mar,16.60,36.70,26.60
047,Wisconsin,1915,mar,16.50,36.00,26.30
047,Wisconsin,1916,mar,12.20,34.80,23.50
047,Wisconsin,1917,mar,16.20,36.20,26.20
047,Wisconsin,1918,mar,21.70,46.40,34.00
047,Wisconsin,1919,mar,18.60,40.20,29.40
047,Wisconsin,1920,mar,17.80,39.90,28.90
047,Wisconsin,1921,mar,22.70,42.50,32.60
047,Wisconsin,1922,mar,19.60,38.70,29.20
047,Wisconsin,1923,mar,8.40,31.60,20.00
047,Wisconsin,1924,mar,17.40,35.10,26.20
047,Wisconsin,1925,mar,19.60,42.10,30.80
047,Wisconsin,1926,mar,11.00,31.70,21.40
047,Wisconsin,1927,mar,24.10,43.20,33.70
047,Wisconsin,1928,mar,17.00,38.70,27.80
047,Wisconsin,1929,mar,21.30,40.70,31.00
047,Wisconsin,1930,mar,18.10,39.00,28.60
047,Wisconsin,1931,mar,20.60,37.00,28.80
047,Wisconsin,1932,mar,11.30,29.70,20.50
047,Wisconsin,1933,mar,18.50,35.50,27.00
047,Wisconsin,1934,mar,14.50,35.00,24.80
047,Wisconsin,1935,mar,21.20,39.80,30.50
047,Wisconsin,1936,mar,20.30,37.70,29.00
047,Wisconsin,1937,mar,14.20,34.40,24.30
047,Wisconsin,1938,mar,23.60,45.90,34.70
047,Wisconsin,1939,mar,15.90,38.10,27.00
047,Wisconsin,1940,mar,12.60,31.20,21.90
047,Wisconsin,1941,mar,13.70,33.80,23.80
047,Wisconsin,1942,mar,24.20,40.20,32.20
047,Wisconsin,1943,mar,10.20,32.60,21.40
047,Wisconsin,1944,mar,15.80,33.00,24.40
047,Wisconsin,1945,mar,26.20,50.20,38.20
047,Wisconsin,1946,mar,28.10,49.40,38.70
047,Wisconsin,1947,mar,16.60,35.00,25.80
047,Wisconsin,1948,mar,14.80,37.40,26.10
047,Wisconsin,1949,mar,18.50,36.50,27.50
047,Wisconsin,1950,mar,12.70,31.60,22.20
047,Wisconsin,1951,mar,14.40,32.10,23.20
047,Wisconsin,1952,mar,15.60,33.90,24.80
047,Wisconsin,1953,mar,20.40,38.00,29.20
047,Wisconsin,1954,mar,16.20,35.80,26.00
047,Wisconsin,1955,mar,13.60,35.70,24.70
047,Wisconsin,1956,mar,13.30,34.40,23.80
047,Wisconsin,1957,mar,17.60,38.90,28.20
047,Wisconsin,1958,mar,20.30,38.80,29.60
047,Wisconsin,1959,mar,15.80,37.50,26.60
047,Wisconsin,1960,mar,6.40,30.70,18.50
047,Wisconsin,1961,mar,22.90,40.10,31.50
047,Wisconsin,1962,mar,18.00,36.20,27.10
047,Wisconsin,1963,mar,19.20,41.60,30.40
047,Wisconsin,1964,mar,16.40,36.40,26.40
047,Wisconsin,1965,mar,11.70,29.90,20.80
047,Wisconsin,1966,mar,22.50,42.00,32.20
047,Wisconsin,1967,mar,18.40,38.50,28.40
047,Wisconsin,1968,mar,24.00,48.10,36.00
047,Wisconsin,1969,mar,12.50,35.00,23.70
047,Wisconsin,1970,mar,14.50,35.80,25.10
047,Wisconsin,1971,mar,15.00,34.20,24.60
047,Wisconsin,1972,mar,13.90,33.80,23.90
047,Wisconsin,1973,mar,29.00,46.20,37.60
047,Wisconsin,1974,mar,19.70,37.10,28.40
047,Wisconsin,1975,mar,12.30,33.30,22.80
047,Wisconsin,1976,mar,19.80,39.50,29.70
047,Wisconsin,1977,mar,26.60,45.10,35.80
047,Wisconsin,1978,mar,14.30,37.80,26.00
047,Wisconsin,1979,mar,19.00,36.40,27.70
047,Wisconsin,1980,mar,14.50,35.00,24.80
047,Wisconsin,1981,mar,22.10,43.90,33.00
047,Wisconsin,1982,mar,17.90,35.80,26.90
047,Wisconsin,1983,mar,24.00,39.00,31.50
047,Wisconsin,1984,mar,14.20,33.20,23.70
047,Wisconsin,1985,mar,24.20,43.90,34.10
047,Wisconsin,1986,mar,21.70,42.50,32.10
047,Wisconsin,1987,mar,24.70,45.40,35.10
047,Wisconsin,1988,mar,20.50,40.40,30.50
047,Wisconsin,1989,mar,14.80,35.10,25.00
047,Wisconsin,1990,mar,23.10,43.60,33.30
047,Wisconsin,1991,mar,21.90,42.20,32.00
047,Wisconsin,1992,mar,20.80,39.40,30.10
047,Wisconsin,1993,mar,18.10,38.70,28.40
047,Wisconsin,1994,mar,21.60,41.60,31.60
047,Wisconsin,1995,mar,22.30,42.30,32.30
047,Wisconsin,1996,mar,12.60,33.60,23.10
047,Wisconsin,1997,mar,19.50,38.20,28.90
047,Wisconsin,1998,mar,23.00,39.60,31.30
047,Wisconsin,1999,mar,20.80,42.90,31.80
047,Wisconsin,2000,mar,27.40,49.40,38.40
047,Wisconsin,2001,mar,18.20,37.70,28.00
047,Wisconsin,2002,mar,14.90,34.70,24.80
047,Wisconsin,2003,mar,18.30,39.90,29.10
047,Wisconsin,2004,mar,24.80,42.40,33.60
047,Wisconsin,2005,mar,16.10,38.70,27.40
047,Wisconsin,2006,mar,22.10,41.20,31.60
047,Wisconsin,2007,mar,24.20,45.00,34.60
047,Wisconsin,2008,mar,14.60,36.10,25.40
047,Wisconsin,2009,mar,19.40,40.80,30.10
047,Wisconsin,2010,mar,25.50,49.40,37.40
047,Wisconsin,2011,mar,18.00,38.00,28.00
047,Wisconsin,2012,mar,35.10,56.10,45.60
047,Wisconsin,2013,mar,14.10,33.70,23.90
047,Wisconsin,2014,mar,10.60,32.30,21.40
047,Wisconsin,2015,mar,19.20,42.30,30.70
047,Wisconsin,2016,mar,27.60,46.00,36.80
047,Wisconsin,2017,mar,21.00,39.30,30.20
047,Wisconsin,2018,mar,19.10,40.20,29.70
047,Wisconsin,2019,mar,14.40,37.00,25.70
047,Wisconsin,2020,mar,26.00,42.70,34.30
047,Wisconsin,2021,mar,26.00,47.90,36.90
047,Wisconsin,2022,mar,20.20,38.80,29.50
047,Wisconsin,2023,mar,19.00,38.40,28.70
047,Wisconsin,2024,mar,24.10,46.20,35.20
048,Wyoming,1895,mar,13.70,36.80,25.20
048,Wyoming,1896,mar,13.40,35.30,24.30
048,Wyoming,1897,mar,10.30,32.90,21.60
048,Wyoming,1898,mar,14.00,35.10,24.60
048,Wyoming,1899,mar,12.40,32.40,22.40
048,Wyoming,1900,mar,20.20,44.50,32.40
048,Wyoming,1901,mar,18.10,38.20,28.20
048,Wyoming,1902,mar,17.80,38.00,27.90
048,Wyoming,1903,mar,15.20,38.10,26.70
048,Wyoming,1904,mar,18.70,39.90,29.30
048,Wyoming,1905,mar,23.90,45.20,34.60
048,Wyoming,1906,mar,9.60,30.90,20.30
048,Wyoming,1907,mar,23.70,44.20,34.00
048,Wyoming,1908,mar,17.20,41.00,29.10
048,Wyoming,1909,mar,17.10,38.40,27.80
048,Wyoming,1910,mar,26.20,53.20,39.70
048,Wyoming,1911,mar,21.40,45.40,33.40
048,Wyoming,1912,mar,8.80,31.20,20.00
048,Wyoming,1913,mar,13.90,34.80,24.40
048,Wyoming,1914,mar,18.30,41.20,29.70
048,Wyoming,1915,mar,16.20,37.40,26.80
048,Wyoming,1916,mar,21.60,44.30,33.00
048,Wyoming,1917,mar,8.60,30.30,19.40
048,Wyoming,1918,mar,22.40,46.90,34.70
048,Wyoming,1919,mar,17.70,42.30,30.00
048,Wyoming,1920,mar,16.00,36.90,26.50
048,Wyoming,1921,mar,21.20,45.30,33.20
048,Wyoming,1922,mar,15.10,38.20,26.60
048,Wyoming,1923,mar,11.60,35.30,23.40
048,Wyoming,1924,mar,11.50,31.00,21.20
048,Wyoming,1925,mar,20.90,45.00,33.00
048,Wyoming,1926,mar,17.50,40.30,28.90
048,Wyoming,1927,mar,17.00,39.00,28.00
048,Wyoming,1928,mar,18.60,43.20,30.90
048,Wyoming,1929,mar,17.60,38.20,27.90
048,Wyoming,1930,mar,16.20,38.60,27.40
048,Wyoming,1931,mar,15.40,40.00,27.70
048,Wyoming,1932,mar,12.20,33.40,22.80
048,Wyoming,1933,mar,18.90,42.70,30.80
048,Wyoming,1934,mar,22.60,47.50,35.00
048,Wyoming,1935,mar,17.50,41.10,29.30
048,Wyoming,1936,mar,16.70,39.70,28.20
048,Wyoming,1937,mar,16.10,38.30,27.20
048,Wyoming,1938,mar,20.70,41.40,31.10
048,Wyoming,1939,mar,18.50,42.90,30.70
048,Wyoming,1940,mar,22.30,44.80,33.50
048,Wyoming,1941,mar,18.90,40.70,29.80
048,Wyoming,1942,mar,14.50,38.20,26.40
048,Wyoming,1943,mar,10.60,36.50,23.50
048,Wyoming,1944,mar,13.40,34.30,23.80
048,Wyoming,1945,mar,17.40,41.00,29.20
048,Wyoming,1946,mar,21.70,46.50,34.10
048,Wyoming,1947,mar,16.80,40.20,28.50
048,Wyoming,1948,mar,12.60,35.20,23.90
048,Wyoming,1949,mar,18.60,40.00,29.30
048,Wyoming,1950,mar,15.80,38.20,27.00
048,Wyoming,1951,mar,12.30,37.00,24.70
048,Wyoming,1952,mar,12.00,33.80,22.90
048,Wyoming,1953,mar,20.00,44.80,32.40
048,Wyoming,1954,mar,13.50,36.10,24.80
048,Wyoming,1955,mar,11.10,34.30,22.70
048,Wyoming,1956,mar,16.00,41.20,28.60
048,Wyoming,1957,mar,18.70,42.10,30.40
048,Wyoming,1958,mar,15.40,35.30,25.40
048,Wyoming,1959,mar,18.50,39.70,29.10
048,Wyoming,1960,mar,17.90,41.20,29.60
048,Wyoming,1961,mar,20.80,43.00,31.90
048,Wyoming,1962,mar,14.20,36.70,25.40
048,Wyoming,1963,mar,18.00,42.90,30.50
048,Wyoming,1964,mar,11.00,34.00,22.50
048,Wyoming,1965,mar,6.40,30.70,18.60
048,Wyoming,1966,mar,17.90,44.50,31.20
048,Wyoming,1967,mar,20.60,43.60,32.10
048,Wyoming,1968,mar,21.00,45.20,33.10
048,Wyoming,1969,mar,11.50,35.60,23.50
048,Wyoming,1970,mar,15.10,36.50,25.80
048,Wyoming,1971,mar,16.50,38.80,27.70
048,Wyoming,1972,mar,23.10,48.20,35.60
048,Wyoming,1973,mar,17.60,38.50,28.10
048,Wyoming,1974,mar,21.10,44.00,32.50
048,Wyoming,1975,mar,17.40,38.00,27.70
048,Wyoming,1976,mar,14.40,39.30,26.80
048,Wyoming,1977,mar,16.00,39.70,27.80
048,Wyoming,1978,mar,21.00,44.40,32.70
048,Wyoming,1979,mar,20.00,41.30,30.60
048,Wyoming,1980,mar,17.50,38.60,28.10
048,Wyoming,1981,mar,21.80,46.50,34.10
048,Wyoming,1982,mar,19.50,42.50,31.00
048,Wyoming,1983,mar,22.40,41.70,32.00
048,Wyoming,1984,mar,19.50,39.10,29.30
048,Wyoming,1985,mar,16.50,42.20,29.30
048,Wyoming,1986,mar,26.00,50.70,38.40
048,Wyoming,1987,mar,18.80,41.00,29.90
048,Wyoming,1988,mar,17.70,40.70,29.20
048,Wyoming,1989,mar,20.30,44.10,32.20
048,Wyoming,1990,mar,20.30,43.80,32.00
048,Wyoming,1991,mar,19.90,43.80,31.80
048,Wyoming,1992,mar,24.60,48.90,36.70
048,Wyoming,1993,mar,20.80,43.10,32.00
048,Wyoming,1994,mar,21.60,47.10,34.40
048,Wyoming,1995,mar,20.00,42.60,31.30
048,Wyoming,1996,mar,16.10,39.80,27.90
048,Wyoming,1997,mar,19.80,46.00,32.90
048,Wyoming,1998,mar,16.90,40.00,28.40
048,Wyoming,1999,mar,20.70,48.20,34.40
048,Wyoming,2000,mar,21.00,45.90,33.40
048,Wyoming,2001,mar,21.20,43.80,32.50
048,Wyoming,2002,mar,13.00,36.60,24.80
048,Wyoming,2003,mar,21.40,42.60,32.00
048,Wyoming,2004,mar,23.60,49.40,36.50
048,Wyoming,2005,mar,20.50,44.50,32.50
048,Wyoming,2006,mar,18.20,42.30,30.20
048,Wyoming,2007,mar,24.90,50.40,37.60
048,Wyoming,2008,mar,16.80,40.00,28.40
048,Wyoming,2009,mar,17.90,43.70,30.80
048,Wyoming,2010,mar,21.80,46.50,34.20
048,Wyoming,2011,mar,20.90,43.00,32.00
048,Wyoming,2012,mar,25.70,53.10,39.40
048,Wyoming,2013,mar,18.60,44.10,31.30
048,Wyoming,2014,mar,20.50,44.20,32.30
048,Wyoming,2015,mar,24.00,51.30,37.70
048,Wyoming,2016,mar,22.50,46.50,34.50
048,Wyoming,2017,mar,27.20,49.70,38.40
048,Wyoming,2018,mar,20.40,44.30,32.30
048,Wyoming,2019,mar,15.10,39.00,27.00
048,Wyoming,2020,mar,21.70,44.40,33.10
048,Wyoming,2021,mar,19.60,44.70,32.20
048,Wyoming,2022,mar,19.00,45.00,32.00
048,Wyoming,2023,mar,11.90,35.20,23.60
048,Wyoming,2024,mar,20.40,44.30,32.30
049,,1991,mar,55.20,68.50,61.80
049,,1992,mar,54.50,71.80,63.20
049,,1993,mar,54.40,69.80,62.10
049,,1994,mar,55.30,69.60,62.40
049,,1995,mar,56.20,72.50,64.40
049,,1996,mar,54.60,70.00,62.30
049,,1997,mar,57.00,70.50,63.70
049,,1998,mar,55.30,71.70,63.50
049,,1999,mar,55.50,69.40,62.50
049,,2000,mar,55.70,72.70,64.20
049,,2001,mar,55.40,71.60,63.50
049,,2002,mar,55.40,71.80,63.60
049,,2003,mar,56.40,73.70,65.00
049,,2004,mar,57.10,70.90,64.00
049,,2005,mar,55.80,71.70,63.80
049,,2006,mar,58.00,70.70,64.40
049,,2007,mar,56.60,72.00,64.30
049,,2008,mar,56.60,72.20,64.40
049,,2009,mar,54.80,68.30,61.60
049,,2010,mar,55.70,70.20,63.00
049,,2011,mar,57.40,72.60,65.00
049,,2012,mar,56.00,70.30,63.10
049,,2013,mar,55.00,70.20,62.60
049,,2014,mar,56.80,71.70,64.20
049,,2015,mar,55.80,70.60,63.20
049,,2016,mar,56.70,72.10,64.40
049,,2017,mar,57.90,73.70,65.80
049,,2018,mar,57.00,70.00,63.50
049,,2019,mar,55.00,71.10,63.10
049,,2020,mar,57.70,70.90,64.30
049,,2021,mar,57.00,70.10,63.50
049,,2022,mar,57.50,73.80,65.70
049,,2023,mar,55.20,72.50,65.70
049,,2024,mar,57.10,70.40,63.80
050,Alaska,1925,mar,2.10,19.60,10.80
050,Alaska,1926,mar,12.50,28.60,20.60
050,Alaska,1927,mar,-5.20,13.00,3.90
050,Alaska,1928,mar,-5.20,13.60,4.20
050,Alaska,1929,mar,-4.90,12.80,3.90
050,Alaska,1930,mar,-1.60,16.30,7.40
050,Alaska,1931,mar,0.80,20.30,10.60
050,Alaska,1932,mar,6.60,23.40,15.00
050,Alaska,1933,mar,-1.90,19.30,8.70
050,Alaska,1934,mar,2.30,21.20,11.80
050,Alaska,1935,mar,1.20,20.80,11.00
050,Alaska,1936,mar,-2.20,17.50,7.60
050,Alaska,1937,mar,-2.60,17.80,7.60
050,Alaska,1938,mar,2.30,20.40,11.30
050,Alaska,1939,mar,-2.80,16.10,6.70
050,Alaska,1940,mar,3.10,21.20,12.10
050,Alaska,1941,mar,5.00,21.20,13.10
050,Alaska,1942,mar,0.10,18.60,9.30
050,Alaska,1943,mar,3.60,20.20,11.90
050,Alaska,1944,mar,2.40,18.20,10.30
050,Alaska,1945,mar,0.50,16.90,8.70
050,Alaska,1946,mar,-7.30,12.80,2.70
050,Alaska,1947,mar,3.40,20.00,11.70
050,Alaska,1948,mar,-1.90,18.00,8.00
050,Alaska,1949,mar,10.20,27.20,18.70
050,Alaska,1950,mar,7.20,25.40,16.30
050,Alaska,1951,mar,-7.80,11.50,1.80
050,Alaska,1952,mar,1.70,18.20,9.90
050,Alaska,1953,mar,-2.80,17.20,7.20
050,Alaska,1954,mar,3.10,23.40,13.20
050,Alaska,1955,mar,1.90,19.50,10.70
050,Alaska,1956,mar,-1.60,17.10,7.80
050,Alaska,1957,mar,6.60,23.30,14.90
050,Alaska,1958,mar,8.50,25.50,17.00
050,Alaska,1959,mar,11.80,9.30,-1.20
050,Alaska,1960,mar,-0.50,17.90,8.70
050,Alaska,1961,mar,-6.00,12.70,3.40
050,Alaska,1962,mar,1.20,19.70,10.40
050,Alaska,1963,mar,0.50,18.80,9.60
050,Alaska,1964,mar,-6.50,12.80,3.20
050,Alaska,1965,mar,16.60,29.40,23.00
050,Alaska,1966,mar,-7.70,10.30,1.30
050,Alaska,1967,mar,6.20,24.10,15.10
050,Alaska,1968,mar,5.30,23.80,14.60
050,Alaska,1969,mar,5.20,21.90,13.60
050,Alaska,1970,mar,9.20,24.50,16.90
050,Alaska,1971,mar,-8.50,10.50,1.00
050,Alaska,1972,mar,11.10,8.90,-1.10
050,Alaska,1973,mar,0.50,16.90,8.70
050,Alaska,1974,mar,-0.60,18.00,8.70
050,Alaska,1975,mar,1.40,19.90,10.60
050,Alaska,1976,mar,0.70,18.70,9.70
050,Alaska,1977,mar,-3.70,15.00,5.60
050,Alaska,1978,mar,4.50,22.90,13.70
050,Alaska,1979,mar,6.70,21.70,14.20
050,Alaska,1980,mar,7.90,23.80,15.80
050,Alaska,1981,mar,14.10,29.70,21.90
050,Alaska,1982,mar,4.80,20.80,12.80
050,Alaska,1983,mar,4.10,22.20,13.20
050,Alaska,1984,mar,10.10,25.80,17.90
050,Alaska,1985,mar,3.90,21.60,12.80
050,Alaska,1986,mar,-1.60,17.80,8.10
050,Alaska,1987,mar,3.60,23.00,13.30
050,Alaska,1988,mar,5.30,22.20,13.80
050,Alaska,1989,mar,0.60,21.00,10.80
050,Alaska,1990,mar,6.50,25.10,15.80
050,Alaska,1991,mar,3.00,21.10,12.00
050,Alaska,1992,mar,4.20,21.30,12.80
050,Alaska,1993,mar,8.00,25.40,16.70
050,Alaska,1994,mar,1.00,17.00,9.00
050,Alaska,1995,mar,-3.00,16.00,6.50
050,Alaska,1996,mar,8.10,27.20,17.70
050,Alaska,1997,mar,-2.00,17.40,7.70
050,Alaska,1998,mar,11.70,28.80,20.20
050,Alaska,1999,mar,-0.10,18.40,9.10
050,Alaska,2000,mar,9.70,24.80,17.20
050,Alaska,2001,mar,4.10,19.90,12.00
050,Alaska,2002,mar,5.90,24.90,15.40
050,Alaska,2003,mar,1.90,20.00,11.00
050,Alaska,2004,mar,1.30,18.80,10.00
050,Alaska,2005,mar,10.70,26.20,18.50
050,Alaska,2006,mar,-1.50,16.90,7.70
050,Alaska,2007,mar,-9.80,9.40,-0.20
050,Alaska,2008,mar,4.80,20.50,12.60
050,Alaska,2009,mar,-1.00,15.10,7.10
050,Alaska,2010,mar,0.40,19.20,9.80
050,Alaska,2011,mar,1.50,22.30,11.90
050,Alaska,2012,mar,-5.00,13.60,4.30
050,Alaska,2013,mar,1.70,20.20,11.00
050,Alaska,2014,mar,4.00,24.30,14.10
050,Alaska,2015,mar,7.00,24.80,15.90
050,Alaska,2016,mar,10.80,26.70,18.70
050,Alaska,2017,mar,-5.50,15.20,4.90
050,Alaska,2018,mar,10.00,26.10,18.00
050,Alaska,2019,mar,19.20,33.80,26.50
050,Alaska,2020,mar,3.20,20.80,12.00
050,Alaska,2021,mar,-0.20,18.40,9.10
050,Alaska,2022,mar,8.70,24.60,16.70
050,Alaska,2023,mar,4.50,22.80,13.60
050,Alaska,2024,mar,6.50,22.20,14.30
110,National (contiguous 48 States),1895,mar,27.88,52.07,39.97
110,National (contiguous 48 States),1896,mar,26.64,49.42,38.03
110,National (contiguous 48 States),1897,mar,28.27,49.30,38.79
110,National (contiguous 48 States),1898,mar,29.75,52.36,41.05
110,National (contiguous 48 States),1899,mar,26.38,48.85,37.62
110,National (contiguous 48 States),1900,mar,29.53,52.99,41.27
110,National (contiguous 48 States),1901,mar,28.98,52.45,40.71
110,National (contiguous 48 States),1902,mar,30.79,52.34,41.56
